ibge_code,city,state_uf,state_name,city_search
3515103,Embu-Guaçu,SP,São Paulo,embu-guacu
3515129,Emilianópolis,SP,São Paulo,emilianopolis
3515152,Engenheiro Coelho,SP,São Paulo,engenheiro coelho
3515186,Espírito Santo do Pinhal,SP,São Paulo,espirito santo do pinhal
3515194,Espírito Santo do Turvo,SP,São Paulo,espirito santo do turvo
3557303,Estiva Gerbi,SP,São Paulo,estiva gerbi
3515202,Estrela d'Oeste,SP,São Paulo,estrela d'oeste
3515301,Estrela do Norte,SP,São Paulo,estrela do norte
3515350,Euclides da Cunha Paulista,SP,São Paulo,euclides da cunha paulista
3515400,Fartura,SP,São Paulo,fartura
3515608,Fernando Prestes,SP,São Paulo,fernando prestes
3515509,Fernandópolis,SP,São Paulo,fernandopolis
3515657,Fernão,SP,São Paulo,fernao
3515707,Ferraz de Vasconcelos,SP,São Paulo,ferraz de vasconcelos
3515806,Flora Rica,SP,São Paulo,flora rica
3515905,Floreal,SP,São Paulo,floreal
3516002,Flórida Paulista,SP,São Paulo,florida paulista
3516101,Florínea,SP,São Paulo,florinea
3516200,Franca,SP,São Paulo,franca
3516309,Francisco Morato,SP,São Paulo,francisco morato
3516408,Franco da Rocha,SP,São Paulo,franco da rocha
3516507,Gabriel Monteiro,SP,São Paulo,gabriel monteiro
3516606,Gália,SP,São Paulo,galia
3516705,Garça,SP,São Paulo,garca
3516804,Gastão Vidigal,SP,São Paulo,gastao vidigal
3516853,Gavião Peixoto,SP,São Paulo,gaviao peixoto
3516903,General Salgado,SP,São Paulo,general salgado
3517000,Getulina,SP,São Paulo,getulina
3517109,Glicério,SP,São Paulo,glicerio
3517208,Guaiçara,SP,São Paulo,guaicara
3517307,Guaimbê,SP,São Paulo,guaimbe
3517406,Guaíra,SP,São Paulo,guaira
3517505,Guapiaçu,SP,São Paulo,guapiacu
3517604,Guapiara,SP,São Paulo,guapiara
3517703,Guará,SP,São Paulo,guara
3517802,Guaraçaí,SP,São Paulo,guaracai
3517901,Guaraci,SP,São Paulo,guaraci
3518008,Guarani d'Oeste,SP,São Paulo,guarani d'oeste
3518107,Guarantã,SP,São Paulo,guaranta
3518206,Guararapes,SP,São Paulo,guararapes
3518305,Guararema,SP,São Paulo,guararema
3518404,Guaratinguetá,SP,São Paulo,guaratingueta
3518503,Guareí,SP,São Paulo,guarei
3518602,Guariba,SP,São Paulo,guariba
3518701,Guarujá,SP,São Paulo,guaruja
3518800,Guarulhos,SP,São Paulo,guarulhos
3518859,Guatapará,SP,São Paulo,guatapara
3518909,Guzolândia,SP,São Paulo,guzolandia
3519006,Herculândia,SP,São Paulo,herculandia
3519055,Holambra,SP,São Paulo,holambra
3519071,Hortolândia,SP,São Paulo,hortolandia
3519105,Iacanga,SP,São Paulo,iacanga
3519204,Iacri,SP,São Paulo,iacri
3519253,Iaras,SP,São Paulo,iaras
3519303,Ibaté,SP,São Paulo,ibate
3519402,Ibirá,SP,São Paulo,ibira
3519501,Ibirarema,SP,São Paulo,ibirarema
3519600,Ibitinga,SP,São Paulo,ibitinga
3519709,Ibiúna,SP,São Paulo,ibiuna
3519808,Icém,SP,São Paulo,icem
3519907,Iepê,SP,São Paulo,iepe
3520004,Igaraçu do Tietê,SP,São Paulo,igaracu do tiete
3520103,Igarapava,SP,São Paulo,igarapava
3520202,Igaratá,SP,São Paulo,igarata
3520301,Iguape,SP,São Paulo,iguape
3520426,Ilha Comprida,SP,São Paulo,ilha comprida
3520442,Ilha Solteira,SP,São Paulo,ilha solteira
3520400,Ilhabela,SP,São Paulo,ilhabela
3520509,Indaiatuba,SP,São Paulo,indaiatuba
3520608,Indiana,SP,São Paulo,indiana
3520707,Indiaporã,SP,São Paulo,indiapora
3520806,Inúbia Paulista,SP,São Paulo,inubia paulista
3520905,Ipaussu,SP,São Paulo,ipaussu
3521002,Iperó,SP,São Paulo,ipero
3521101,Ipeúna,SP,São Paulo,ipeuna
3521150,Ipiguá,SP,São Paulo,ipigua
3521200,Iporanga,SP,São Paulo,iporanga
3521309,Ipuã,SP,São Paulo,ipua
3521408,Iracemápolis,SP,São Paulo,iracemapolis
3521507,Irapuã,SP,São Paulo,irapua
3521606,Irapuru,SP,São Paulo,irapuru
3521705,Itaberá,SP,São Paulo,itabera
3521804,Itaí,SP,São Paulo,itai
3521903,Itajobi,SP,São Paulo,itajobi
3522000,Itaju,SP,São Paulo,itaju
3522109,Itanhaém,SP,São Paulo,itanhaem
3522158,Itaoca,SP,São Paulo,itaoca
3522208,Itapecerica da Serra,SP,São Paulo,itapecerica da serra
3522307,Itapetininga,SP,São Paulo,itapetininga
3522406,Itapeva,SP,São Paulo,itapeva
3522505,Itapevi,SP,São Paulo,itapevi
3522604,Itapira,SP,São Paulo,itapira
3522653,Itapirapuã Paulista,SP,São Paulo,itapirapua paulista
3522703,Itápolis,SP,São Paulo,itapolis
3522802,Itaporanga,SP,São Paulo,itaporanga
3522901,Itapuí,SP,São Paulo,itapui
3523008,Itapura,SP,São Paulo,itapura
3523107,Itaquaquecetuba,SP,São Paulo,itaquaquecetuba
3523206,Itararé,SP,São Paulo,itarare
3523305,Itariri,SP,São Paulo,itariri
3523404,Itatiba,SP,São Paulo,itatiba
3523503,Itatinga,SP,São Paulo,itatinga
3523602,Itirapina,SP,São Paulo,itirapina
3523701,Itirapuã,SP,São Paulo,itirapua
3523800,Itobi,SP,São Paulo,itobi
3523909,Itu,SP,São Paulo,itu
3524006,Itupeva,SP,São Paulo,itupeva
3524105,Ituverava,SP,São Paulo,ituverava
3524204,Jaborandi,SP,São Paulo,jaborandi
3524303,Jaboticabal,SP,São Paulo,jaboticabal
3524402,Jacareí,SP,São Paulo,jacarei
3524501,Jaci,SP,São Paulo,jaci
3524600,Jacupiranga,SP,São Paulo,jacupiranga
3524709,Jaguariúna,SP,São Paulo,jaguariuna
3524808,Jales,SP,São Paulo,jales
3524907,Jambeiro,SP,São Paulo,jambeiro
3525003,Jandira,SP,São Paulo,jandira
3525102,Jardinópolis,SP,São Paulo,jardinopolis
3525201,Jarinu,SP,São Paulo,jarinu
3525300,Jaú,SP,São Paulo,jau
3525409,Jeriquara,SP,São Paulo,jeriquara
3525508,Joanópolis,SP,São Paulo,joanopolis
3525607,João Ramalho,SP,São Paulo,joao ramalho
3525706,José Bonifácio,SP,São Paulo,jose bonifacio
3525805,Júlio Mesquita,SP,São Paulo,julio mesquita
3525854,Jumirim,SP,São Paulo,jumirim
3525904,Jundiaí,SP,São Paulo,jundiai
3526001,Junqueirópolis,SP,São Paulo,junqueiropolis
3526100,Juquiá,SP,São Paulo,juquia
3526209,Juquitiba,SP,São Paulo,juquitiba
3526308,Lagoinha,SP,São Paulo,lagoinha
3526407,Laranjal Paulista,SP,São Paulo,laranjal paulista
3526506,Lavínia,SP,São Paulo,lavinia
3526605,Lavrinhas,SP,São Paulo,lavrinhas
3526704,Leme,SP,São Paulo,leme
3526803,Lençóis Paulista,SP,São Paulo,lencois paulista
3526902,Limeira,SP,São Paulo,limeira
3527009,Lindóia,SP,São Paulo,lindoia
3527108,Lins,SP,São Paulo,lins
3527207,Lorena,SP,São Paulo,lorena
3527256,Lourdes,SP,São Paulo,lourdes
3527306,Louveira,SP,São Paulo,louveira
3527405,Lucélia,SP,São Paulo,lucelia
3527504,Lucianópolis,SP,São Paulo,lucianopolis
3527603,Luís Antônio,SP,São Paulo,luis antonio
3527702,Luiziânia,SP,São Paulo,luiziania
3527801,Lupércio,SP,São Paulo,lupercio
3527900,Lutécia,SP,São Paulo,lutecia
3528007,Macatuba,SP,São Paulo,macatuba
3528106,Macaubal,SP,São Paulo,macaubal
3528205,Macedônia,SP,São Paulo,macedonia
3528304,Magda,SP,São Paulo,magda
3528403,Mairinque,SP,São Paulo,mairinque
3528502,Mairiporã,SP,São Paulo,mairipora
3528601,Manduri,SP,São Paulo,manduri
3528700,Marabá Paulista,SP,São Paulo,maraba paulista
3528809,Maracaí,SP,São Paulo,maracai
3528858,Marapoama,SP,São Paulo,marapoama
3528908,Mariápolis,SP,São Paulo,mariapolis
3529005,Marília,SP,São Paulo,marilia
3529104,Marinópolis,SP,São Paulo,marinopolis
3529203,Martinópolis,SP,São Paulo,martinopolis
3529302,Matão,SP,São Paulo,matao
3529401,Mauá,SP,São Paulo,maua
3529500,Mendonça,SP,São Paulo,mendonca
3529609,Meridiano,SP,São Paulo,meridiano
3529658,Mesópolis,SP,São Paulo,mesopolis
3529708,Miguelópolis,SP,São Paulo,miguelopolis
3529807,Mineiros do Tietê,SP,São Paulo,mineiros do tiete
3530003,Mira Estrela,SP,São Paulo,mira estrela
3529906,Miracatu,SP,São Paulo,miracatu
3530102,Mirandópolis,SP,São Paulo,mirandopolis
3530201,Mirante do Paranapanema,SP,São Paulo,mirante do paranapanema
3530300,Mirassol,SP,São Paulo,mirassol
3530409,Mirassolândia,SP,São Paulo,mirassolandia
3530508,Mococa,SP,São Paulo,mococa
3530607,Mogi das Cruzes,SP,São Paulo,mogi das cruzes
3530706,Mogi Guaçu,SP,São Paulo,mogi guacu
3530805,Mogi Mirim,SP,São Paulo,mogi mirim
3530904,Mombuca,SP,São Paulo,mombuca
3531001,Monções,SP,São Paulo,moncoes
3531100,Mongaguá,SP,São Paulo,mongagua
3531209,Monte Alegre do Sul,SP,São Paulo,monte alegre do sul
3531308,Monte Alto,SP,São Paulo,monte alto
3531407,Monte Aprazível,SP,São Paulo,monte aprazivel
3531506,Monte Azul Paulista,SP,São Paulo,monte azul paulista
3531605,Monte Castelo,SP,São Paulo,monte castelo
3531803,Monte Mor,SP,São Paulo,monte mor
3531704,Monteiro Lobato,SP,São Paulo,monteiro lobato
3531902,Morro Agudo,SP,São Paulo,morro agudo
3532009,Morungaba,SP,São Paulo,morungaba
3532058,Motuca,SP,São Paulo,motuca
3532108,Murutinga do Sul,SP,São Paulo,murutinga do sul
3532157,Nantes,SP,São Paulo,nantes
3532207,Narandiba,SP,São Paulo,narandiba
3532306,Natividade da Serra,SP,São Paulo,natividade da serra
3532405,Nazaré Paulista,SP,São Paulo,nazare paulista
3532504,Neves Paulista,SP,São Paulo,neves paulista
3532603,Nhandeara,SP,São Paulo,nhandeara
3532702,Nipoã,SP,São Paulo,nipoa
3532801,Nova Aliança,SP,São Paulo,nova alianca
3532827,Nova Campina,SP,São Paulo,nova campina
3532843,Nova Canaã Paulista,SP,São Paulo,nova canaa paulista
3532868,Nova Castilho,SP,São Paulo,nova castilho
3532900,Nova Europa,SP,São Paulo,nova europa
3533007,Nova Granada,SP,São Paulo,nova granada
3533106,Nova Guataporanga,SP,São Paulo,nova guataporanga
3533205,Nova Independência,SP,São Paulo,nova independencia
3533304,Nova Luzitânia,SP,São Paulo,nova luzitania
3533403,Nova Odessa,SP,São Paulo,nova odessa
3533254,Novais,SP,São Paulo,novais
3533502,Novo Horizonte,SP,São Paulo,novo horizonte
3533601,Nuporanga,SP,São Paulo,nuporanga
3533700,Ocauçu,SP,São Paulo,ocaucu
3533809,Óleo,SP,São Paulo,oleo
3533908,Olímpia,SP,São Paulo,olimpia
3534005,Onda Verde,SP,São Paulo,onda verde
3534104,Oriente,SP,São Paulo,oriente
3534203,Orindiúva,SP,São Paulo,orindiuva
3534302,Orlândia,SP,São Paulo,orlandia
3534401,Osasco,SP,São Paulo,osasco
3534500,Oscar Bressane,SP,São Paulo,oscar bressane
3534609,Osvaldo Cruz,SP,São Paulo,osvaldo cruz
3534708,Ourinhos,SP,São Paulo,ourinhos
3534807,Ouro Verde,SP,São Paulo,ouro verde
3534757,Ouroeste,SP,São Paulo,ouroeste
3534906,Pacaembu,SP,São Paulo,pacaembu
3535002,Palestina,SP,São Paulo,palestina
3535101,Palmares Paulista,SP,São Paulo,palmares paulista
3535200,Palmeira d'Oeste,SP,São Paulo,palmeira d'oeste
3535309,Palmital,SP,São Paulo,palmital
3535408,Panorama,SP,São Paulo,panorama
3535507,Paraguaçu Paulista,SP,São Paulo,paraguacu paulista
3535606,Paraibuna,SP,São Paulo,paraibuna
3535705,Paraíso,SP,São Paulo,paraiso
3535804,Paranapanema,SP,São Paulo,paranapanema
3535903,Paranapuã,SP,São Paulo,paranapua
3536000,Parapuã,SP,São Paulo,parapua
3536109,Pardinho,SP,São Paulo,pardinho
3536208,Pariquera-Açu,SP,São Paulo,pariquera-acu
3536257,Parisi,SP,São Paulo,parisi
3536307,Patrocínio Paulista,SP,São Paulo,patrocinio paulista
3536406,Paulicéia,SP,São Paulo,pauliceia
3536505,Paulínia,SP,São Paulo,paulinia
3536570,Paulistânia,SP,São Paulo,paulistania
3536604,Paulo de Faria,SP,São Paulo,paulo de faria
3536703,Pederneiras,SP,São Paulo,pederneiras
3536802,Pedra Bela,SP,São Paulo,pedra bela
3536901,Pedranópolis,SP,São Paulo,pedranopolis
3537008,Pedregulho,SP,São Paulo,pedregulho
3537107,Pedreira,SP,São Paulo,pedreira
3537156,Pedrinhas Paulista,SP,São Paulo,pedrinhas paulista
3537206,Pedro de Toledo,SP,São Paulo,pedro de toledo
3537305,Penápolis,SP,São Paulo,penapolis
3537404,Pereira Barreto,SP,São Paulo,pereira barreto
3537503,Pereiras,SP,São Paulo,pereiras
3537602,Peruíbe,SP,São Paulo,peruibe
3537701,Piacatu,SP,São Paulo,piacatu
3537800,Piedade,SP,São Paulo,piedade
3537909,Pilar do Sul,SP,São Paulo,pilar do sul
3538006,Pindamonhangaba,SP,São Paulo,pindamonhangaba
3538105,Pindorama,SP,São Paulo,pindorama
3538204,Pinhalzinho,SP,São Paulo,pinhalzinho
3538303,Piquerobi,SP,São Paulo,piquerobi
3538501,Piquete,SP,São Paulo,piquete
3538600,Piracaia,SP,São Paulo,piracaia
3538709,Piracicaba,SP,São Paulo,piracicaba
3538808,Piraju,SP,São Paulo,piraju
3538907,Pirajuí,SP,São Paulo,pirajui
3539004,Pirangi,SP,São Paulo,pirangi
3539103,Pirapora do Bom Jesus,SP,São Paulo,pirapora do bom jesus
3539202,Pirapozinho,SP,São Paulo,pirapozinho
3539301,Pirassununga,SP,São Paulo,pirassununga
3539400,Piratininga,SP,São Paulo,piratininga
3539509,Pitangueiras,SP,São Paulo,pitangueiras
3539608,Planalto,SP,São Paulo,planalto
3539707,Platina,SP,São Paulo,platina
3539806,Poá,SP,São Paulo,poa
3539905,Poloni,SP,São Paulo,poloni
3540002,Pompéia,SP,São Paulo,pompeia
3540101,Pongaí,SP,São Paulo,pongai
3540200,Pontal,SP,São Paulo,pontal
3540259,Pontalinda,SP,São Paulo,pontalinda
3540309,Pontes Gestal,SP,São Paulo,pontes gestal
3540408,Populina,SP,São Paulo,populina
3540507,Porangaba,SP,São Paulo,porangaba
3540606,Porto Feliz,SP,São Paulo,porto feliz
3540705,Porto Ferreira,SP,São Paulo,porto ferreira
3540754,Potim,SP,São Paulo,potim
3540804,Potirendaba,SP,São Paulo,potirendaba
3540853,Pracinha,SP,São Paulo,pracinha
3540903,Pradópolis,SP,São Paulo,pradopolis
3541000,Praia Grande,SP,São Paulo,praia grande
3541059,Pratânia,SP,São Paulo,pratania
3541109,Presidente Alves,SP,São Paulo,presidente alves
3541208,Presidente Bernardes,SP,São Paulo,presidente bernardes
3541307,Presidente Epitácio,SP,São Paulo,presidente epitacio
3541406,Presidente Prudente,SP,São Paulo,presidente prudente
3541505,Presidente Venceslau,SP,São Paulo,presidente venceslau
3541604,Promissão,SP,São Paulo,promissao
3541653,Quadra,SP,São Paulo,quadra
3541703,Quatá,SP,São Paulo,quata
3541802,Queiroz,SP,São Paulo,queiroz
3541901,Queluz,SP,São Paulo,queluz
3542008,Quintana,SP,São Paulo,quintana
3542107,Rafard,SP,São Paulo,rafard
3542206,Rancharia,SP,São Paulo,rancharia
3542305,Redenção da Serra,SP,São Paulo,redencao da serra
3542404,Regente Feijó,SP,São Paulo,regente feijo
3542503,Reginópolis,SP,São Paulo,reginopolis
3542602,Registro,SP,São Paulo,registro
3542701,Restinga,SP,São Paulo,restinga
3542800,Ribeira,SP,São Paulo,ribeira
3542909,Ribeirão Bonito,SP,São Paulo,ribeirao bonito
3543006,Ribeirão Branco,SP,São Paulo,ribeirao branco
3543105,Ribeirão Corrente,SP,São Paulo,ribeirao corrente
3543204,Ribeirão do Sul,SP,São Paulo,ribeirao do sul
3543238,Ribeirão dos Índios,SP,São Paulo,ribeirao dos indios
3543253,Ribeirão Grande,SP,São Paulo,ribeirao grande
3543303,Ribeirão Pires,SP,São Paulo,ribeirao pires
3543402,Ribeirão Preto,SP,São Paulo,ribeirao preto
3543600,Rifaina,SP,São Paulo,rifaina
3543709,Rincão,SP,São Paulo,rincao
3543808,Rinópolis,SP,São Paulo,rinopolis
3543907,Rio Claro,SP,São Paulo,rio claro
3544004,Rio das Pedras,SP,São Paulo,rio das pedras
3544103,Rio Grande da Serra,SP,São Paulo,rio grande da serra
3544202,Riolândia,SP,São Paulo,riolandia
3543501,Riversul,SP,São Paulo,riversul
3544251,Rosana,SP,São Paulo,rosana
3544301,Roseira,SP,São Paulo,roseira
3544400,Rubiácea,SP,São Paulo,rubiacea
3544509,Rubinéia,SP,São Paulo,rubineia
3544608,Sabino,SP,São Paulo,sabino
3544707,Sagres,SP,São Paulo,sagres
3544806,Sales,SP,São Paulo,sales
3544905,Sales Oliveira,SP,São Paulo,sales oliveira
3545001,Salesópolis,SP,São Paulo,salesopolis
3545100,Salmourão,SP,São Paulo,salmourao
3545159,Saltinho,SP,São Paulo,saltinho
3545209,Salto,SP,São Paulo,salto
3545308,Salto de Pirapora,SP,São Paulo,salto de pirapora
3545407,Salto Grande,SP,São Paulo,salto grande
3545506,Sandovalina,SP,São Paulo,sandovalina
3545605,Santa Adélia,SP,São Paulo,santa adelia
3545704,Santa Albertina,SP,São Paulo,santa albertina
3545803,Santa Bárbara d'Oeste,SP,São Paulo,santa barbara d'oeste
3546009,Santa Branca,SP,São Paulo,santa branca
3546108,Santa Clara d'Oeste,SP,São Paulo,santa clara d'oeste
3546207,Santa Cruz da Conceição,SP,São Paulo,santa cruz da conceicao
3546256,Santa Cruz da Esperança,SP,São Paulo,santa cruz da esperanca
3546306,Santa Cruz das Palmeiras,SP,São Paulo,santa cruz das palmeiras
3546405,Santa Cruz do Rio Pardo,SP,São Paulo,santa cruz do rio pardo
3546504,Santa Ernestina,SP,São Paulo,santa ernestina
3546603,Santa Fé do Sul,SP,São Paulo,santa fe do sul
3546702,Santa Gertrudes,SP,São Paulo,santa gertrudes
3546801,Santa Isabel,SP,São Paulo,santa isabel
3546900,Santa Lúcia,SP,São Paulo,santa lucia
3547007,Santa Maria da Serra,SP,São Paulo,santa maria da serra
3547106,Santa Mercedes,SP,São Paulo,santa mercedes
3547403,Santa Rita d'Oeste,SP,São Paulo,santa rita d'oeste
3547502,Santa Rita do Passa Quatro,SP,São Paulo,santa rita do passa quatro
3547601,Santa Rosa de Viterbo,SP,São Paulo,santa rosa de viterbo
3547650,Santa Salete,SP,São Paulo,santa salete
3547205,Santana da Ponte Pensa,SP,São Paulo,santana da ponte pensa
3547304,Santana de Parnaíba,SP,São Paulo,santana de parnaiba
3547700,Santo Anastácio,SP,São Paulo,santo anastacio
3547809,Santo André,SP,São Paulo,santo andre
3547908,Santo Antônio da Alegria,SP,São Paulo,santo antonio da alegria
3548005,Santo Antônio de Posse,SP,São Paulo,santo antonio de posse
3548054,Santo Antônio do Aracanguá,SP,São Paulo,santo antonio do aracangua
3548104,Santo Antônio do Jardim,SP,São Paulo,santo antonio do jardim
3548203,Santo Antônio do Pinhal,SP,São Paulo,santo antonio do pinhal
3548302,Santo Expedito,SP,São Paulo,santo expedito
3548401,Santópolis do Aguapeí,SP,São Paulo,santopolis do aguapei
3548500,Santos,SP,São Paulo,santos
3548609,São Bento do Sapucaí,SP,São Paulo,sao bento do sapucai
3548708,São Bernardo do Campo,SP,São Paulo,sao bernardo do campo
3548807,São Caetano do Sul,SP,São Paulo,sao caetano do sul
3548906,São Carlos,SP,São Paulo,sao carlos
3549003,São Francisco,SP,São Paulo,sao francisco
3549102,São João da Boa Vista,SP,São Paulo,sao joao da boa vista
3549201,São João das Duas Pontes,SP,São Paulo,sao joao das duas pontes
3549250,São João de Iracema,SP,São Paulo,sao joao de iracema
3549300,São João do Pau d'Alho,SP,São Paulo,sao joao do pau d'alho
3549409,São Joaquim da Barra,SP,São Paulo,sao joaquim da barra
3549508,São José da Bela Vista,SP,São Paulo,sao jose da bela vista
3549607,São José do Barreiro,SP,São Paulo,sao jose do barreiro
3549706,São José do Rio Pardo,SP,São Paulo,sao jose do rio pardo
3549805,São José do Rio Preto,SP,São Paulo,sao jose do rio preto
3549904,São José dos Campos,SP,São Paulo,sao jose dos campos
3549953,São Lourenço da Serra,SP,São Paulo,sao lourenco da serra
3550001,São Luiz do Paraitinga,SP,São Paulo,sao luiz do paraitinga
3550100,São Manuel,SP,São Paulo,sao manuel
3550209,São Miguel Arcanjo,SP,São Paulo,sao miguel arcanjo
3550308,São Paulo,SP,São Paulo,sao paulo
3550407,São Pedro,SP,São Paulo,sao pedro
3550506,São Pedro do Turvo,SP,São Paulo,sao pedro do turvo
3550605,São Roque,SP,São Paulo,sao roque
3550704,São Sebastião,SP,São Paulo,sao sebastiao
3550803,São Sebastião da Grama,SP,São Paulo,sao sebastiao da grama
3550902,São Simão,SP,São Paulo,sao simao
3551009,São Vicente,SP,São Paulo,sao vicente
3551108,Sarapuí,SP,São Paulo,sarapui
3551207,Sarutaiá,SP,São Paulo,sarutaia
3551306,Sebastianópolis do Sul,SP,São Paulo,sebastianopolis do sul
3551405,Serra Azul,SP,São Paulo,serra azul
3551603,Serra Negra,SP,São Paulo,serra negra
3551504,Serrana,SP,São Paulo,serrana
3551702,Sertãozinho,SP,São Paulo,sertaozinho
3551801,Sete Barras,SP,São Paulo,sete barras
3551900,Severínia,SP,São Paulo,severinia
3552007,Silveiras,SP,São Paulo,silveiras
3552106,Socorro,SP,São Paulo,socorro
3552205,Sorocaba,SP,São Paulo,sorocaba
3552304,Sud Mennucci,SP,São Paulo,sud mennucci
3552403,Sumaré,SP,São Paulo,sumare
3552551,Suzanápolis,SP,São Paulo,suzanapolis
3552502,Suzano,SP,São Paulo,suzano
3552601,Tabapuã,SP,São Paulo,tabapua
3552700,Tabatinga,SP,São Paulo,tabatinga
3552809,Taboão da Serra,SP,São Paulo,taboao da serra
3552908,Taciba,SP,São Paulo,taciba
3553005,Taguaí,SP,São Paulo,taguai
3553104,Taiaçu,SP,São Paulo,taiacu
3553203,Taiúva,SP,São Paulo,taiuva
3553302,Tambaú,SP,São Paulo,tambau
3553401,Tanabi,SP,São Paulo,tanabi
3553500,Tapiraí,SP,São Paulo,tapirai
3553609,Tapiratiba,SP,São Paulo,tapiratiba
3553658,Taquaral,SP,São Paulo,taquaral
3553708,Taquaritinga,SP,São Paulo,taquaritinga
3553807,Taquarituba,SP,São Paulo,taquarituba
3553856,Taquarivaí,SP,São Paulo,taquarivai
3553906,Tarabai,SP,São Paulo,tarabai
3553955,Tarumã,SP,São Paulo,taruma
3554003,Tatuí,SP,São Paulo,tatui
3554102,Taubaté,SP,São Paulo,taubate
3554201,Tejupá,SP,São Paulo,tejupa
3554300,Teodoro Sampaio,SP,São Paulo,teodoro sampaio
3554409,Terra Roxa,SP,São Paulo,terra roxa
3554508,Tietê,SP,São Paulo,tiete
3554607,Timburi,SP,São Paulo,timburi
3554656,Torre de Pedra,SP,São Paulo,torre de pedra
3554706,Torrinha,SP,São Paulo,torrinha
3554755,Trabiju,SP,São Paulo,trabiju
